,am,ar,bg,bn,ca,ckb,cs,cy,da,de,dv,el,en,es,et,eu,fa,fi,fr,gu,hi,ht,hu,in,is,it,iw,ja,ka,kn,ko,lt,lv,ml,mr,my,ne,nl,no,or,pa,pl,ps,pt,ro,ru,sd,si,sl,sr,sv,ta,te,th,tl,tr,uk,und,ur,vi,zh,unique_users,row_count,text_duplicated_count,date,am_dupl,ar_dupl,bg_dupl,bn_dupl,ca_dupl,ckb_dupl,cs_dupl,cy_dupl,da_dupl,de_dupl,dv_dupl,el_dupl,en_dupl,es_dupl,et_dupl,eu_dupl,fa_dupl,fi_dupl,fr_dupl,gu_dupl,hi_dupl,ht_dupl,hu_dupl,in_dupl,is_dupl,it_dupl,iw_dupl,ja_dupl,ka_dupl,kn_dupl,ko_dupl,lt_dupl,lv_dupl,ml_dupl,mr_dupl,my_dupl,ne_dupl,nl_dupl,no_dupl,or_dupl,pa_dupl,pl_dupl,ps_dupl,pt_dupl,ro_dupl,ru_dupl,sd_dupl,si_dupl,sl_dupl,sr_dupl,sv_dupl,ta_dupl,te_dupl,th_dupl,tl_dupl,tr_dupl,uk_dupl,und_dupl,ur_dupl,vi_dupl,zh_dupl,hy,hy_dupl,km,km_dupl,ug,ug_dupl,lo,lo_dupl,bo,bo_dupl
415,3.0,145,37,63,122,2.0,94,18.0,101,2087,0.0,136,25243,1725,124,59,44,168,1972,57,306,73,18.0,305,19.0,1263,40,404,27.0,28,38,32,34,5.0,10.0,2.0,7.0,197,43,2.0,4.0,211,0.0,243,156,1274,0.0,1.0,34,30.0,98,78,39.0,90,56,322,3736,5946,86,106,102,18901,47665,878,2022-12-16,0.0,1,1,0,1,0.0,0,0.0,0,1,0.0,0,207,15,0,0,0,2,1,0,0,0,0.0,0,0.0,0,0,7,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,6,0,2,0.0,0.0,0,0.0,1,0,0.0,0,0,0,1,631,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,2.0,969,41,156,161,2.0,89,26.0,98,2609,1.0,163,36998,3477,167,64,102,169,2424,61,461,148,27.0,1522,32.0,1567,58,4305,21.0,43,112,45,41,55.0,50.0,4.0,20.0,292,56,10.0,15.0,278,5.0,695,158,1409,3.0,7.0,40,24.0,120,154,62.0,482,162,852,2822,6484,128,129,250,36879,70929,877,2022-12-02,0.0,1,0,0,2,0.0,0,0.0,0,2,0.0,0,578,14,0,0,0,2,5,0,0,0,0.0,3,0.0,0,0,8,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2,0.0,0,1,1,0.0,0.0,0,0.0,0,0,0.0,3,0,1,3,247,0,0,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,4.0,325,38,76,76,2.0,96,23.0,81,3694,1.0,185,42139,3529,171,66,149,148,2942,45,661,113,22.0,442,42.0,1652,65,654,27.0,39,37,39,41,10.0,33.0,1.0,2.0,495,39,5.0,6.0,327,1.0,803,101,1467,1.0,2.0,32,68.0,94,69,41.0,144,110,1748,2955,7090,155,144,226,41022,73794,596,2022-10-28,0.0,4,0,0,1,0.0,0,0.0,0,16,0.0,0,342,11,0,0,0,1,5,0,2,0,0.0,0,0.0,3,1,10,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.0,9,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,8,0,171,0,0,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,3.0,186,36,47,130,0.0,121,49.0,103,9977,0.0,191,32332,2887,108,64,61,333,4238,32,277,94,20.0,480,34.0,3156,52,510,38.0,32,38,48,53,5.0,6.0,1.0,7.0,529,49,5.0,4.0,542,24.0,442,121,1287,1.0,1.0,29,27.0,191,62,31.0,106,81,625,2906,6440,198,71,142,31642,69664,432,2023-01-25,0.0,0,0,0,0,0.0,10,1.0,0,56,0.0,0,188,7,0,0,0,0,14,0,0,0,0.0,0,0.0,13,0,9,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,1,117,3,0,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
419,14.0,1239,41,88,330,7.0,565,113.0,665,17084,0.0,1060,287670,11463,315,36,178,781,19070,69,1484,75,15.0,691,11.0,22726,71,3376,10.0,53,102,47,146,30.0,54.0,4.0,8.0,1196,90,33.0,10.0,4572,6.0,918,294,3131,0.0,4.0,59,20.0,234,368,66.0,2116,388,1766,9086,18160,175,63,673,198759,413122,295077,2022-03-22,8.0,466,3,3,154,1.0,305,92.0,508,10066,0.0,723,217390,7937,172,4,82,431,13698,17,724,17,1.0,310,0.0,14781,16,1899,0.0,7,29,2,84,0.0,9.0,0.0,2.0,574,33,8.0,2.0,3308,0.0,284,130,1861,0.0,0.0,18,6.0,82,180,11.0,1830,328,722,7877,7413,81,7,380,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
420,0.0,82,36,40,54,1.0,64,6.0,60,2672,0.0,92,17138,1393,59,52,33,129,1782,24,165,55,3.0,215,24.0,1626,37,301,14.0,33,46,33,31,2.0,3.0,2.0,4.0,191,28,2.0,5.0,205,4.0,224,101,959,0.0,2.0,32,23.0,110,54,28.0,69,45,294,2418,3245,61,81,242,14353,34734,194,2023-01-31,0.0,0,0,0,0,0.0,9,0.0,0,9,0.0,0,68,7,0,0,0,0,0,0,0,0,0.0,1,0.0,14,0,4,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0,0.0,0,0,0.0,0,0,1,0,66,0,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,3.0,287,51,60,85,1.0,106,13.0,92,3565,0.0,220,24960,2448,80,47,53,160,2888,36,282,70,8.0,243,22.0,2182,57,425,20.0,25,53,49,33,8.0,5.0,0.0,1.0,317,53,5.0,4.0,338,2.0,321,126,1938,3.0,0.0,43,32.0,115,46,29.0,123,61,547,3597,4699,55,183,223,22425,51501,225,2022-10-14,0.0,3,0,0,0,0.0,0,0.0,0,5,0.0,0,101,9,0,0,0,0,4,0,1,0,0.0,0,0.0,2,0,3,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,2,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,3,51,0,37,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,5.0,71,54,58,87,0.0,104,15.0,87,3914,0.0,129,22934,1622,107,44,61,155,2171,30,237,64,4.0,244,24.0,1571,55,291,23.0,27,32,39,27,10.0,4.0,1.0,1.0,269,36,4.0,7.0,379,2.0,274,97,1157,1.0,0.0,27,38.0,121,62,27.0,78,65,291,2504,3962,88,101,174,17426,44068,506,2023-01-19,0.0,0,0,0,0,0.0,9,0.0,0,11,0.0,0,315,4,0,0,1,1,1,0,0,0,0.0,0,0.0,1,0,8,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,9,1,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,2,113,0,1,29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,4.0,279,42,46,108,0.0,175,15.0,110,5337,0.0,229,30109,2830,99,58,128,304,4740,49,301,102,16.0,318,30.0,3321,63,616,30.0,27,78,40,29,4.0,15.0,0.0,4.0,635,70,8.0,3.0,502,4.0,384,94,2015,2.0,0.0,24,43.0,147,50,36.0,143,60,737,2800,7360,120,129,712,28011,65737,840,2022-10-01,0.0,3,0,1,0,0.0,0,0.0,0,5,0.0,0,245,21,0,0,0,0,10,0,0,0,0.0,0,0.0,6,0,5,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2,0.0,0,0,4,0.0,0.0,0,0.0,0,0,0.0,0,0,4,0,136,0,0,398,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
424,2.0,181,45,60,95,1.0,115,16.0,104,3156,0.0,150,25912,2115,117,41,69,176,2283,67,524,67,13.0,486,18.0,2131,59,450,45.0,47,32,31,35,21.0,20.0,1.0,11.0,283,46,11.0,10.0,372,8.0,355,138,1324,1.0,3.0,25,28.0,95,106,54.0,115,108,520,2322,4960,193,81,118,22015,49975,300,2023-01-18,0.0,0,0,0,0,0.0,8,0.0,0,3,0.0,1,146,18,1,0,0,0,3,0,4,0,0.0,0,0.0,5,0,5,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0.0,4,2,2,0.0,0.0,0,0.0,0,0,0.0,1,0,0,1,95,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,6.0,303,46,31,72,2.0,87,9.0,90,2921,0.0,270,22776,2043,83,56,78,160,2322,26,282,66,10.0,251,34.0,1532,53,492,24.0,30,61,50,27,12.0,10.0,2.0,4.0,295,51,4.0,1.0,279,5.0,283,95,1631,2.0,1.0,51,36.0,103,60,21.0,115,56,486,3339,4932,215,126,308,19128,46816,416,2022-10-15,0.0,10,0,0,0,0.0,0,2.0,0,7,0.0,0,273,17,0,0,0,0,8,0,0,0,0.0,0,0.0,2,0,6,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0,0.0,0,0,0.0,0,0,3,1,75,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,0.0,89,46,47,79,0.0,88,3.0,83,3237,0.0,161,21587,1340,76,63,60,241,2328,36,204,60,20.0,243,15.0,1866,45,272,24.0,36,34,49,42,6.0,14.0,1.0,4.0,248,45,6.0,8.0,260,4.0,220,106,1069,0.0,2.0,28,23.0,117,57,41.0,73,46,334,2333,3910,60,78,137,17089,41704,284,2023-01-30,0.0,0,0,0,0,0.0,9,0.0,0,5,0.0,0,125,5,1,0,0,1,2,0,0,0,0.0,1,0.0,2,0,5,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.0,5,1,1,0.0,0.0,0,0.0,0,0,0.0,0,3,1,0,116,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,10.0,1568,48,77,329,16.0,588,184.0,583,19645,0.0,726,282469,10394,280,33,266,1485,23817,81,1291,71,11.0,577,9.0,16867,92,8824,13.0,45,145,57,367,20.0,54.0,4.0,4.0,835,94,18.0,6.0,4588,2.0,966,357,5609,1.0,9.0,169,17.0,391,390,51.0,958,107,2324,6981,15895,551,81,1000,198935,412455,294133,2022-03-23,3.0,757,14,5,153,3.0,312,163.0,412,12232,0.0,386,212644,6731,124,5,180,1083,17115,31,602,20,1.0,238,0.0,10546,34,7048,1.0,7,71,13,291,5.0,7.0,0.0,0.0,371,33,7.0,0.0,3208,0.0,308,146,4249,0.0,2.0,111,3.0,189,263,6.0,666,58,1093,5787,5233,456,14,693,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
428,2.0,196,52,52,104,1.0,102,18.0,110,8550,0.0,191,26324,2145,101,63,51,385,2943,24,192,90,13.0,264,23.0,2367,46,457,26.0,23,35,43,38,2.0,5.0,5.0,7.0,430,56,0.0,7.0,393,2.0,383,123,1194,0.0,0.0,23,27.0,243,39,22.0,79,57,597,2705,4885,96,74,95,25209,56581,473,2023-01-24,0.0,9,0,0,0,0.0,10,0.0,0,39,0.0,0,269,4,1,0,0,1,14,0,0,12,0.0,0,0.0,4,0,6,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,5,1,0,0.0,0.0,0,0.0,3,0,0.0,0,0,0,13,82,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
429,4.0,586,34,63,179,1.0,111,51.0,89,2983,0.0,198,51256,4408,161,75,85,192,3079,45,731,389,30.0,806,29.0,2529,63,1144,32.0,40,45,51,34,8.0,43.0,0.0,5.0,707,81,8.0,9.0,464,1.0,758,101,1399,0.0,4.0,52,56.0,111,136,51.0,197,147,5276,2848,8590,138,198,300,47390,91214,1336,2022-10-29,0.0,0,0,0,1,0.0,3,0.0,0,5,0.0,0,758,35,1,1,0,0,9,0,1,0,0.0,8,0.0,2,0,9,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3,0.0,4,0,2,0.0,0.0,0,0.0,1,0,0.0,0,1,88,1,391,0,0,12,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
430,5.0,742,37,36,125,1.0,83,20.0,69,1877,0.0,144,20822,1314,114,52,80,141,1575,39,222,75,19.0,277,33.0,1079,55,398,17.0,33,54,35,35,11.0,13.0,0.0,6.0,180,41,4.0,10.0,224,0.0,222,97,1130,0.0,5.0,36,26.0,72,64,25.0,100,84,295,2948,4116,72,106,235,15836,39730,345,2022-12-03,0.0,2,0,0,1,0.0,0,0.0,0,3,0.0,0,126,5,0,0,0,1,19,0,0,0,0.0,0,0.0,2,0,9,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,3,0,0.0,0.0,0,0.0,0,0,0.0,2,0,1,0,171,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,2.0,109,47,62,94,0.0,71,18.0,77,1952,0.0,90,21808,1415,124,47,52,101,1714,49,361,78,12.0,308,29.0,936,49,538,20.0,36,35,40,21,5.0,9.0,3.0,5.0,180,52,9.0,7.0,204,4.0,242,170,1041,1.0,1.0,38,33.0,73,91,35.0,97,47,216,3021,5070,55,88,169,16124,41261,374,2022-12-17,0.0,0,0,0,0,0.0,0,0.0,0,2,0.0,0,94,48,0,0,0,1,2,0,11,0,0.0,0,0.0,1,0,10,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,2,201,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,7.0,194,45,51,193,1.0,163,22.0,135,6910,0.0,295,82839,7743,400,50,153,266,10364,31,377,53,7.0,544,26.0,6641,56,1045,25.0,25,77,39,33,13.0,10.0,8.0,10.0,219,55,3.0,13.0,364,4.0,589,246,1813,2.0,0.0,63,33.0,119,68,40.0,116,124,633,2713,6505,163,259,134,62930,133130,90665,2023-03-26,4.0,88,10,2,99,0.0,101,8.0,38,4733,0.0,173,58616,6173,297,1,87,122,8742,0,141,1,1.0,225,1.0,5321,0,653,0.0,0,9,3,7,1.0,5.0,5.0,0.0,36,8,0.0,0.0,188,3.0,243,137,1041,0.0,0.0,10,5.0,17,1,1.0,39,29,361,655,2033,67,112,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,8.0,300,47,45,194,6.0,140,14.0,154,4300,0.0,294,41033,2792,100,70,101,188,3173,38,314,120,20.0,669,30.0,3424,62,467,32.0,36,130,35,59,4.0,45.0,1.0,6.0,465,55,0.0,2.0,487,3.0,803,111,1584,1.0,1.0,57,30.0,148,50,34.0,521,199,877,3152,7697,98,232,323,31718,75392,2569,2022-09-14,0.0,2,0,0,6,0.0,1,0.0,0,7,0.0,0,2216,6,1,3,0,0,1,0,0,0,0.0,0,0.0,8,0,9,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0.0,8,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,1,291,0,0,8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,4.0,247,33,57,103,1.0,121,17.0,171,10976,0.0,500,34836,3410,106,59,105,554,5510,38,201,75,21.0,424,25.0,4289,79,470,23.0,32,43,36,45,8.0,8.0,2.0,8.0,1463,83,2.0,2.0,648,7.0,566,124,1931,0.0,0.0,43,45.0,244,47,33.0,193,79,702,3180,7956,92,126,322,36012,80527,599,2022-09-28,0.0,1,0,0,0,0.0,1,0.0,0,40,0.0,0,369,11,2,0,0,0,8,0,0,0,0.0,0,0.0,7,0,7,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,7,0,0,0.0,0.0,0,0.0,0,0,0.0,1,0,3,0,99,0,0,43,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,0.0,89,14,12,70,0.0,44,2.0,21,455,0.0,187,12357,4526,36,10,14,14,2748,13,44,14,1.0,139,5.0,2602,15,71,2.0,16,11,12,5,0.0,0.0,0.0,0.0,303,8,0.0,0.0,68,3.0,123,69,585,0.0,0.0,8,17.0,21,7,4.0,32,10,114,1822,1239,27,118,32,13548,28159,16628,2023-05-08,0.0,45,4,0,25,0.0,9,0.0,1,209,0.0,85,6813,3762,0,0,1,0,2343,2,18,0,0.0,28,0.0,1991,0,6,0.0,0,0,0,0,0.0,0.0,0.0,0.0,233,0,0.0,0.0,28,2.0,56,35,103,0.0,0.0,0,0.0,5,1,0.0,8,0,38,134,575,19,41,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,0.0,86,16,10,191,0.0,39,8.0,12,917,0.0,204,17723,8886,27,44,7,24,25263,12,261,24,2.0,131,7.0,4334,18,104,4.0,7,6,8,10,1.0,6.0,0.0,1.0,342,9,9.0,0.0,93,2.0,358,75,484,1.0,0.0,7,14.0,35,20,18.0,70,15,756,1651,1288,24,86,46,31896,63796,50457,2023-05-20,0.0,32,2,0,145,0.0,13,0.0,2,614,0.0,121,11740,8004,1,29,1,3,24235,1,158,5,0.0,17,0.0,3550,1,9,0.0,0,0,0,0,0.0,2.0,0.0,0.0,221,0,2.0,0.0,42,1.0,262,32,36,0.0,0.0,1,0.0,8,4,0.0,52,0,571,18,476,4,32,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,94.0,201,39,44,88,2.0,202,9.0,66,11275,0.0,231,89943,6088,167,58,127,323,8675,31,386,80,26.0,298,21.0,6068,66,659,40.0,34,56,31,38,8.0,7.0,3.0,1.0,515,120,5.0,3.0,485,4.0,464,206,2087,2.0,3.0,103,33.0,229,67,40.0,161,95,8799,1973,6293,130,74,377,76383,147755,101964,2022-07-27,84.0,62,2,2,25,0.0,121,1.0,10,7984,0.0,97,66902,4043,80,10,72,178,6619,2,224,12,17.0,43,0.0,4324,4,266,11.0,1,26,0,5,1.0,2.0,0.0,0.0,180,41,3.0,1.0,245,0.0,130,84,1360,0.0,0.0,47,0.0,145,24,1.0,89,31,4638,1241,2258,68,11,136,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
438,14.0,695,60,312,224,6.0,240,31.0,195,13849,0.0,1027,180688,7351,160,76,133,938,17030,71,924,98,39.0,702,29.0,13316,74,3069,41.0,52,191,129,121,116.0,73.0,6.0,45.0,870,214,12.0,22.0,1665,7.0,934,313,2559,2.0,99.0,139,37.0,555,298,81.0,540,197,5073,2730,12380,235,136,1006,120705,272231,171256,2022-05-19,5.0,318,33,1,59,0.0,109,10.0,78,8467,0.0,413,120899,2985,41,6,62,498,13340,2,173,19,11.0,102,1.0,8394,3,848,14.0,1,91,47,63,0.0,2.0,3.0,0.0,488,120,0.0,1.0,1086,0.0,177,96,1491,0.0,5.0,108,4.0,337,101,6.0,393,86,3424,1850,3620,65,9,691,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,17.0,528,31,288,230,5.0,321,37.0,183,13181,0.0,1005,146809,6436,183,44,100,432,10559,182,852,98,33.0,550,25.0,10117,66,3923,34.0,48,159,48,208,83.0,71.0,3.0,39.0,1153,62,11.0,15.0,1079,7.0,685,214,2657,2.0,86.0,97,69.0,309,310,84.0,419,108,1152,2060,9287,425,80,626,92945,217926,130729,2022-05-31,9.0,263,5,1,103,1.0,193,17.0,62,8216,0.0,408,94640,2951,70,2,37,140,7164,13,226,21,5.0,64,0.0,6388,2,673,2.0,0,82,7,170,1.0,7.0,0.0,0.0,716,6,2.0,0.0,652,0.0,177,42,1682,1.0,0.0,51,28.0,143,116,2.0,299,20,608,1533,2142,156,2,408,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,10.0,628,41,256,206,4.0,209,37.0,135,10439,0.0,989,164204,8114,194,53,115,388,9357,136,1422,106,26.0,611,23.0,9999,54,2593,40.0,49,105,61,86,127.0,93.0,0.0,59.0,569,64,8.0,25.0,1188,7.0,732,338,2606,0.0,57.0,37,101.0,162,258,87.0,277,102,1603,1894,9812,146,84,572,115027,231699,137857,2022-05-25,4.0,327,9,6,79,0.0,102,12.0,15,5706,0.0,387,105051,3975,81,1,52,194,6065,9,602,30,9.0,78,0.0,5900,6,915,17.0,0,19,15,48,0.0,3.0,0.0,1.0,214,5,0.0,1.0,692,1.0,130,125,1591,0.0,0.0,3,63.0,48,48,0.0,180,23,853,1273,2562,22,8,297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,25.0,594,56,316,120,7.0,193,33.0,140,13562,0.0,736,164694,8016,200,86,105,336,7387,135,868,123,24.0,662,25.0,10519,46,5799,33.0,54,112,51,125,93.0,53.0,3.0,65.0,1243,66,8.0,26.0,958,12.0,729,263,3241,1.0,60.0,39,34.0,371,204,77.0,356,112,1039,2667,10091,211,80,1001,104213,238287,148844,2022-05-27,10.0,307,21,7,35,4.0,82,11.0,45,8505,0.0,232,110002,4579,85,15,45,116,4551,6,230,61,6.0,79,0.0,6492,1,2093,4.0,0,41,7,82,0.0,2.0,0.0,1.0,772,17,1.0,1.0,535,4.0,180,56,2237,0.0,5.0,8,12.0,253,60,0.0,233,32,499,2018,3509,55,4,596,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,1.0,71,18,6,57,0.0,40,7.0,10,449,0.0,89,16327,6005,30,39,6,14,6803,7,210,23,3.0,167,2.0,3757,12,67,5.0,9,5,4,13,0.0,4.0,0.0,0.0,183,8,0.0,0.0,144,0.0,304,125,503,0.0,0.0,10,16.0,21,17,9.0,22,9,291,1916,1176,33,98,31,20954,39176,26155,2023-05-22,1.0,36,0,0,34,0.0,8,1.0,1,267,0.0,35,9895,5181,2,21,0,0,6319,1,181,4,2.0,76,0.0,3049,0,14,0.0,0,0,0,1,0.0,1.0,0.0,0.0,103,0,0.0,0.0,75,0.0,130,80,20,0.0,0.0,0,1.0,1,5,0.0,6,0,220,38,309,23,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,13.0,645,30,28,154,0.0,286,12.0,126,8118,0.0,1684,107138,11887,157,53,122,465,14660,38,231,64,18.0,371,26.0,9056,97,1060,18.0,28,40,304,56,4.0,4.0,20.0,2.0,1324,56,2.0,6.0,1439,8.0,655,408,3663,1.0,1.0,58,60.0,311,231,29.0,267,64,5104,4918,9577,147,55,757,89500,186158,135965,2022-07-31,7.0,376,1,0,84,0.0,174,3.0,47,5448,0.0,1225,82902,9481,33,4,62,259,12319,3,132,1,4.0,96,0.0,6940,28,633,0.0,0,8,244,13,1.0,0.0,12.0,2.0,897,17,0.0,3.0,1033,1.0,275,275,2869,0.0,0.0,19,16.0,209,187,0.0,200,11,3146,2999,2923,54,10,279,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,20.0,235,31,52,61,4.0,146,14.0,96,9890,0.0,240,78678,3096,130,68,137,487,7461,29,317,59,7.0,312,25.0,2953,43,821,48.0,30,73,34,31,4.0,6.0,3.0,1.0,406,62,0.0,4.0,772,4.0,517,260,2551,0.0,5.0,49,30.0,260,46,19.0,778,48,931,1848,5794,445,69,259,60038,120799,82823,2022-07-25,14.0,79,11,5,19,1.0,85,8.0,29,6382,0.0,132,58661,1382,31,4,85,300,5746,0,172,9,0.0,68,0.0,1620,0,449,18.0,0,35,1,5,0.0,0.0,2.0,0.0,137,9,0.0,1.0,542,1.0,156,181,1744,0.0,2.0,17,0.0,172,14,1.0,691,5,358,1136,1880,323,4,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,16.0,700,56,414,126,5.0,322,20.0,249,10382,0.0,776,103285,5927,208,60,1271,470,9018,84,749,82,12.0,738,29.0,6360,83,2055,26.0,47,64,28,37,114.0,47.0,6.0,46.0,585,101,5.0,21.0,580,18.0,517,227,2088,0.0,88.0,117,31.0,277,224,66.0,262,105,1162,1896,6236,390,64,428,72328,159401,96329,2022-07-19,9.0,340,23,11,25,2.0,183,10.0,151,6684,0.0,449,65572,3312,105,7,1093,267,6964,1,150,9,2.0,114,0.0,4063,9,402,2.0,3,15,2,8,0.0,4.0,2.0,1.0,285,7,0.0,1.0,295,4.0,107,72,1291,0.0,0.0,79,0.0,166,28,0.0,158,22,528,1231,1655,241,7,157,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,5.0,170,45,71,77,5.0,102,16.0,89,3807,0.0,275,29949,2623,105,71,65,240,2775,59,516,86,13.0,283,24.0,2357,81,555,24.0,57,33,33,45,6.0,29.0,6.0,2.0,294,54,9.0,7.0,359,3.0,357,138,1664,3.0,1.0,37,26.0,161,154,54.0,148,48,732,3670,9549,185,181,589,26658,63125,1231,2022-09-16,0.0,0,0,0,0,0.0,0,1.0,0,7,0.0,0,233,4,0,0,0,0,5,0,0,0,0.0,0,0.0,2,0,8,0.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0,0.0,0,0,0.0,0,0,8,6,948,1,0,5,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,5.0,133,36,27,102,1.0,70,15.0,76,4325,0.0,214,27281,1840,105,43,64,120,2946,30,116,54,9.0,249,18.0,2413,67,439,20.0,30,29,34,33,7.0,11.0,3.0,4.0,420,42,0.0,2.0,182,2.0,301,89,1560,0.0,0.0,39,26.0,123,43,22.0,113,63,514,3256,5415,46,96,345,23134,53668,406,2022-09-02,0.0,6,0,0,1,0.0,0,2.0,0,5,0.0,0,242,2,1,0,0,0,8,0,0,0,0.0,0,0.0,3,0,6,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0,0.0,0,0,0.0,0,0,2,2,113,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,52.0,458,44,52,141,1.0,200,32.0,148,9429,0.0,240,112408,10294,407,59,184,659,13691,65,643,132,28.0,751,26.0,6270,48,715,34.0,27,199,53,153,20.0,19.0,8.0,7.0,518,2580,7.0,13.0,690,24.0,546,265,2770,2.0,6.0,70,32.0,202,89,32.0,171,99,1494,3274,10036,676,158,144,87618,181603,122533,2023-03-30,45.0,254,9,2,30,1.0,73,14.0,63,6703,0.0,147,78069,8137,277,3,118,104,11652,3,180,14,15.0,136,0.0,4834,1,345,3.0,0,78,4,119,0.0,2.0,5.0,0.0,261,2519,0.0,1.0,446,8.0,207,121,1822,0.0,4.0,19,2.0,72,11,0.0,49,14,807,1017,3346,308,32,27,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
