,coherence,diversity,score,topic,eval
1411,-0.16984874068017858,0.83125,0.39,random_245,stop_word_removed_lemmas
1412,-0.20817779837823822,0.73125,0.4,random_246,translated_nouns_adjs_verbs
1413,-0.14981944528843485,0.76875,0.4,random_246,nouns_adjs_verbs
1414,-0.21336385323033302,0.7625,0.4,random_246,translated_stop_word_removed_lemmas
1415,-0.13814952239241093,0.79375,0.4,random_246,stop_word_removed_lemmas
1416,-0.20604479383955468,0.75,0.41,random_247,translated_nouns_adjs_verbs
1417,-0.18949725960160196,0.8375,0.41,random_247,nouns_adjs_verbs
1418,-0.21112098411351837,0.76875,0.41,random_247,translated_stop_word_removed_lemmas
1419,-0.18320844602207847,0.85,0.41,random_247,stop_word_removed_lemmas
1420,-0.18915474627859621,0.7625,0.42,random_248,translated_nouns_adjs_verbs
1421,-0.17044660533237815,0.8,0.42,random_248,nouns_adjs_verbs
1422,-0.197379043727594,0.79375,0.42,random_248,translated_stop_word_removed_lemmas
1423,-0.16700373765173432,0.81875,0.42,random_248,stop_word_removed_lemmas
1424,-0.21665234524702529,0.76875,0.4,random_249,translated_nouns_adjs_verbs
1425,-0.16522535359101184,0.8375,0.4,random_249,nouns_adjs_verbs
1426,-0.2060103846628831,0.78125,0.4,random_249,translated_stop_word_removed_lemmas
1427,-0.17296667179506026,0.8625,0.4,random_249,stop_word_removed_lemmas
1428,-0.176998754796807,0.68125,0.46,random_250,translated_nouns_adjs_verbs
1429,-0.13092592132807263,0.79375,0.46,random_250,nouns_adjs_verbs
1430,-0.18341794693473512,0.725,0.46,random_250,translated_stop_word_removed_lemmas
1431,-0.12043777865122869,0.81875,0.46,random_250,stop_word_removed_lemmas
1432,-0.19005696995806304,0.7125,0.42,random_251,translated_nouns_adjs_verbs
1433,-0.1558285517433656,0.80625,0.42,random_251,nouns_adjs_verbs
1434,-0.17575694179567786,0.725,0.42,random_251,translated_stop_word_removed_lemmas
1435,-0.12956658159387532,0.81875,0.42,random_251,stop_word_removed_lemmas
1436,-0.19680836162898477,0.70625,0.41,random_252,translated_nouns_adjs_verbs
1437,-0.18390562652172204,0.78125,0.41,random_252,nouns_adjs_verbs
1438,-0.19489315963884007,0.7375,0.41,random_252,translated_stop_word_removed_lemmas
1439,-0.1760399921401215,0.8,0.41,random_252,stop_word_removed_lemmas
1440,-0.200012658557945,0.73125,0.4,random_253,translated_nouns_adjs_verbs
1441,-0.14375683301588726,0.7875,0.4,random_253,nouns_adjs_verbs
1442,-0.19419884698383802,0.74375,0.4,random_253,translated_stop_word_removed_lemmas
1443,-0.14131578054718175,0.8125,0.4,random_253,stop_word_removed_lemmas
1444,-0.18320526310041146,0.75,0.42,random_254,translated_nouns_adjs_verbs
1445,-0.19636702365351882,0.8125,0.42,random_254,nouns_adjs_verbs
1446,-0.1730856678771576,0.76875,0.42,random_254,translated_stop_word_removed_lemmas
1447,-0.17351496313155476,0.83125,0.42,random_254,stop_word_removed_lemmas
1448,-0.2237599175402932,0.73125,0.41,random_255,translated_nouns_adjs_verbs
1449,-0.20868589588987915,0.8,0.41,random_255,nouns_adjs_verbs
1450,-0.22922481962997543,0.75,0.41,random_255,translated_stop_word_removed_lemmas
1451,-0.18982803531679476,0.81875,0.41,random_255,stop_word_removed_lemmas
1452,-0.18915178890810994,0.7,0.4,random_256,translated_nouns_adjs_verbs
1453,-0.18686527770737785,0.7875,0.4,random_256,nouns_adjs_verbs
1454,-0.19510435058049955,0.725,0.4,random_256,translated_stop_word_removed_lemmas
1455,-0.17185949230364234,0.8125,0.4,random_256,stop_word_removed_lemmas
1456,-0.1901248677125339,0.71875,0.4,random_257,translated_nouns_adjs_verbs
1457,-0.1791560123627133,0.76875,0.4,random_257,nouns_adjs_verbs
1458,-0.20005227142551701,0.74375,0.4,random_257,translated_stop_word_removed_lemmas
1459,-0.16783480128281933,0.78125,0.4,random_257,stop_word_removed_lemmas
1460,-0.18398797023957358,0.7125,0.4,random_258,translated_nouns_adjs_verbs
1461,-0.15487029887372142,0.7875,0.4,random_258,nouns_adjs_verbs
1462,-0.18686548662015584,0.725,0.4,random_258,translated_stop_word_removed_lemmas
1463,-0.1638172865299647,0.8125,0.4,random_258,stop_word_removed_lemmas
1464,-0.21155168226115767,0.75,0.42,random_259,translated_nouns_adjs_verbs
1465,-0.1828443342205938,0.8,0.42,random_259,nouns_adjs_verbs
1466,-0.2079077458565749,0.7625,0.42,random_259,translated_stop_word_removed_lemmas
1467,-0.16220943667745855,0.8125,0.42,random_259,stop_word_removed_lemmas
1468,-0.22394616907287493,0.7125,0.4,random_260,translated_nouns_adjs_verbs
1469,-0.14802045752942294,0.78125,0.4,random_260,nouns_adjs_verbs
1470,-0.21198932106910612,0.73125,0.4,random_260,translated_stop_word_removed_lemmas
1471,-0.13321243662590143,0.8125,0.4,random_260,stop_word_removed_lemmas
1472,-0.24238833261632392,0.7125,0.4,random_261,translated_nouns_adjs_verbs
1473,-0.18951973310209896,0.8125,0.4,random_261,nouns_adjs_verbs
1474,-0.23618638587558605,0.74375,0.4,random_261,translated_stop_word_removed_lemmas
1475,-0.16793095012131665,0.83125,0.4,random_261,stop_word_removed_lemmas
1476,-0.20635114187315118,0.725,0.4,random_262,translated_nouns_adjs_verbs
1477,-0.16921659538294653,0.8125,0.4,random_262,nouns_adjs_verbs
1478,-0.21080713883192728,0.74375,0.4,random_262,translated_stop_word_removed_lemmas
1479,-0.16174802783530642,0.81875,0.4,random_262,stop_word_removed_lemmas
1480,-0.20581818020472675,0.725,0.41,random_263,translated_nouns_adjs_verbs
1481,-0.1740705109738169,0.7875,0.41,random_263,nouns_adjs_verbs
1482,-0.19369057747761298,0.73125,0.41,random_263,translated_stop_word_removed_lemmas
1483,-0.15405064658695883,0.79375,0.41,random_263,stop_word_removed_lemmas
1484,-0.19672341864324616,0.70625,0.41,random_264,translated_nouns_adjs_verbs
1485,-0.1644388254262145,0.7875,0.41,random_264,nouns_adjs_verbs
1486,-0.1906087977699989,0.7375,0.41,random_264,translated_stop_word_removed_lemmas
1487,-0.1668503821432673,0.825,0.41,random_264,stop_word_removed_lemmas
1488,-0.1806759494585835,0.68125,0.4,random_265,translated_nouns_adjs_verbs
1489,-0.16504719238218815,0.76875,0.4,random_265,nouns_adjs_verbs
1490,-0.17850566178100344,0.725,0.4,random_265,translated_stop_word_removed_lemmas
1491,-0.14092176551405716,0.78125,0.4,random_265,stop_word_removed_lemmas
1492,-0.2097232007156642,0.725,0.44,random_266,translated_nouns_adjs_verbs
1493,-0.1942780379337462,0.8125,0.44,random_266,nouns_adjs_verbs
1494,-0.2120622875640134,0.7625,0.44,random_266,translated_stop_word_removed_lemmas
1495,-0.19849519384954709,0.84375,0.44,random_266,stop_word_removed_lemmas
1496,-0.22063643722883627,0.74375,0.41,random_267,translated_nouns_adjs_verbs
1497,-0.16437338872456578,0.8,0.41,random_267,nouns_adjs_verbs
1498,-0.22345732809424923,0.7625,0.41,random_267,translated_stop_word_removed_lemmas
1499,-0.14095670487705136,0.8125,0.41,random_267,stop_word_removed_lemmas
1500,-0.17770386527853016,0.75,0.43,random_268,translated_nouns_adjs_verbs
1501,-0.16161742793562514,0.79375,0.43,random_268,nouns_adjs_verbs
1502,-0.17506690213870088,0.7625,0.43,random_268,translated_stop_word_removed_lemmas
1503,-0.14138393539029684,0.80625,0.43,random_268,stop_word_removed_lemmas
1504,-0.20202421637987839,0.725,0.43,random_269,translated_nouns_adjs_verbs
1505,-0.17933321822304432,0.79375,0.43,random_269,nouns_adjs_verbs
1506,-0.20499946191987423,0.73125,0.43,random_269,translated_stop_word_removed_lemmas
1507,-0.15923055624431237,0.80625,0.43,random_269,stop_word_removed_lemmas
1508,-0.22519300687311228,0.75625,0.42,random_270,translated_nouns_adjs_verbs
1509,-0.16521300410117262,0.80625,0.42,random_270,nouns_adjs_verbs
1510,-0.21993827213849426,0.7625,0.42,random_270,translated_stop_word_removed_lemmas
1511,-0.16516968872898732,0.825,0.42,random_270,stop_word_removed_lemmas
1512,-0.2193902674613862,0.725,0.41,random_271,translated_nouns_adjs_verbs
1513,-0.17652251391353813,0.78125,0.41,random_271,nouns_adjs_verbs
1514,-0.22621244266720134,0.75625,0.41,random_271,translated_stop_word_removed_lemmas
1515,-0.17595097164117546,0.80625,0.41,random_271,stop_word_removed_lemmas
1516,-0.1831571436160868,0.725,0.41,random_272,translated_nouns_adjs_verbs
1517,-0.10201591159826343,0.8,0.41,random_272,nouns_adjs_verbs
1518,-0.16372708525931753,0.7375,0.41,random_272,translated_stop_word_removed_lemmas
1519,-0.10963427229556762,0.825,0.41,random_272,stop_word_removed_lemmas
1520,-0.1903888909563771,0.74375,0.42,random_273,translated_nouns_adjs_verbs
1521,-0.1834889483429948,0.79375,0.42,random_273,nouns_adjs_verbs
1522,-0.1901274465952466,0.7625,0.42,random_273,translated_stop_word_removed_lemmas
1523,-0.20002081286715673,0.83125,0.42,random_273,stop_word_removed_lemmas
1524,-0.19395354171129237,0.73125,0.43,random_274,translated_nouns_adjs_verbs
1525,-0.10929809015222039,0.8,0.43,random_274,nouns_adjs_verbs
1526,-0.1994886477800222,0.74375,0.43,random_274,translated_stop_word_removed_lemmas
1527,-0.10713987929439162,0.81875,0.43,random_274,stop_word_removed_lemmas
1528,-0.1968432305240146,0.725,0.39,random_275,translated_nouns_adjs_verbs
1529,-0.1484352993762763,0.8,0.39,random_275,nouns_adjs_verbs
1530,-0.18886279931852623,0.7625,0.39,random_275,translated_stop_word_removed_lemmas
1531,-0.14072841012535198,0.83125,0.39,random_275,stop_word_removed_lemmas
1532,-0.20662284239098205,0.75625,0.41,random_276,translated_nouns_adjs_verbs
1533,-0.20358110081012842,0.81875,0.41,random_276,nouns_adjs_verbs
1534,-0.20779073936433143,0.775,0.41,random_276,translated_stop_word_removed_lemmas
1535,-0.20621748834793063,0.83125,0.41,random_276,stop_word_removed_lemmas
1536,-0.18041247034887978,0.70625,0.41,random_277,translated_nouns_adjs_verbs
1537,-0.1731291293152467,0.80625,0.41,random_277,nouns_adjs_verbs
1538,-0.17491881936004441,0.74375,0.41,random_277,translated_stop_word_removed_lemmas
1539,-0.1723456104585404,0.83125,0.41,random_277,stop_word_removed_lemmas
1540,-0.17641826644147368,0.70625,0.41,random_278,translated_nouns_adjs_verbs
1541,-0.17553044899293063,0.7875,0.41,random_278,nouns_adjs_verbs
1542,-0.14664539425676507,0.70625,0.41,random_278,translated_stop_word_removed_lemmas
1543,-0.1661160214970753,0.79375,0.41,random_278,stop_word_removed_lemmas
1544,-0.19926426110895537,0.7125,0.39,random_279,translated_nouns_adjs_verbs
1545,-0.1228550921198244,0.7875,0.39,random_279,nouns_adjs_verbs
1546,-0.21062175077145462,0.74375,0.39,random_279,translated_stop_word_removed_lemmas
1547,-0.12127541756551503,0.8125,0.39,random_279,stop_word_removed_lemmas
1548,-0.22247119807227095,0.73125,0.39,random_280,translated_nouns_adjs_verbs
1549,-0.14370215483005974,0.8125,0.39,random_280,nouns_adjs_verbs
1550,-0.21361087715361393,0.73125,0.39,random_280,translated_stop_word_removed_lemmas
1551,-0.14104698629494825,0.83125,0.39,random_280,stop_word_removed_lemmas
1552,-0.2015506248758103,0.7,0.39,random_281,translated_nouns_adjs_verbs
1553,-0.14592712215831458,0.7875,0.39,random_281,nouns_adjs_verbs
1554,-0.17808472951355314,0.725,0.39,random_281,translated_stop_word_removed_lemmas
1555,-0.14955713986469715,0.8125,0.39,random_281,stop_word_removed_lemmas
1556,-0.18292551886233505,0.7,0.41,random_282,translated_nouns_adjs_verbs
1557,-0.19897058890307018,0.8,0.41,random_282,nouns_adjs_verbs
1558,-0.20658351392379212,0.73125,0.41,random_282,translated_stop_word_removed_lemmas
1559,-0.18312102397143112,0.8,0.41,random_282,stop_word_removed_lemmas
1560,-0.1797586943484374,0.725,0.42,random_283,translated_nouns_adjs_verbs
1561,-0.1685405330851406,0.7875,0.42,random_283,nouns_adjs_verbs
1562,-0.17040846188107178,0.7375,0.42,random_283,translated_stop_word_removed_lemmas
1563,-0.13913348495386652,0.80625,0.42,random_283,stop_word_removed_lemmas
1564,-0.22016823316161258,0.7375,0.43,random_284,translated_nouns_adjs_verbs
1565,-0.2007626518276414,0.8,0.43,random_284,nouns_adjs_verbs
1566,-0.23293128198614535,0.75625,0.43,random_284,translated_stop_word_removed_lemmas
1567,-0.20103283086519688,0.825,0.43,random_284,stop_word_removed_lemmas
1568,-0.19242475717704716,0.6875,0.43,random_285,translated_nouns_adjs_verbs
1569,-0.17041519079066939,0.7875,0.43,random_285,nouns_adjs_verbs
1570,-0.19778380311409266,0.7125,0.43,random_285,translated_stop_word_removed_lemmas
1571,-0.16438390428926478,0.8,0.43,random_285,stop_word_removed_lemmas
1572,-0.1992362121806042,0.70625,0.41,random_286,translated_nouns_adjs_verbs
1573,-0.1667620713203406,0.8125,0.41,random_286,nouns_adjs_verbs
1574,-0.2030603809293113,0.7375,0.41,random_286,translated_stop_word_removed_lemmas
1575,-0.16320966464590658,0.8375,0.41,random_286,stop_word_removed_lemmas
1576,-0.20210501403585837,0.7,0.41,random_287,translated_nouns_adjs_verbs
1577,-0.15487819689322418,0.80625,0.41,random_287,nouns_adjs_verbs
1578,-0.20289412519905886,0.73125,0.41,random_287,translated_stop_word_removed_lemmas
1579,-0.15791175215043599,0.825,0.41,random_287,stop_word_removed_lemmas
1580,-0.1816214224452811,0.7125,0.4,random_288,translated_nouns_adjs_verbs
1581,-0.14945712789765445,0.7875,0.4,random_288,nouns_adjs_verbs
1582,-0.18082858301072458,0.725,0.4,random_288,translated_stop_word_removed_lemmas
1583,-0.14551835350062717,0.8,0.4,random_288,stop_word_removed_lemmas
1584,-0.19284043235529238,0.74375,0.41,random_289,translated_nouns_adjs_verbs
1585,-0.1715221233510189,0.83125,0.41,random_289,nouns_adjs_verbs
1586,-0.1933038152261539,0.75,0.41,random_289,translated_stop_word_removed_lemmas
1587,-0.17402985074022814,0.84375,0.41,random_289,stop_word_removed_lemmas
1588,-0.17951599044266897,0.71875,0.41,random_290,translated_nouns_adjs_verbs
1589,-0.18438828607344718,0.80625,0.41,random_290,nouns_adjs_verbs
1590,-0.17459952003776946,0.7375,0.41,random_290,translated_stop_word_removed_lemmas
1591,-0.15921927132406538,0.8125,0.41,random_290,stop_word_removed_lemmas
1592,-0.2080847918026383,0.69375,0.43,random_291,translated_nouns_adjs_verbs
1593,-0.18588591607326782,0.79375,0.43,random_291,nouns_adjs_verbs
1594,-0.2355546822773508,0.7375,0.43,random_291,translated_stop_word_removed_lemmas
1595,-0.182956571083482,0.8125,0.43,random_291,stop_word_removed_lemmas
1596,-0.18880727466824127,0.75,0.43,random_292,translated_nouns_adjs_verbs
1597,-0.1512444849053704,0.79375,0.43,random_292,nouns_adjs_verbs
1598,-0.18276645204906908,0.78125,0.43,random_292,translated_stop_word_removed_lemmas
1599,-0.12750708192977772,0.8125,0.43,random_292,stop_word_removed_lemmas
1600,-0.23267776312390104,0.74375,0.4,random_293,translated_nouns_adjs_verbs
1601,-0.172187344003947,0.79375,0.4,random_293,nouns_adjs_verbs
1602,-0.22163450265686765,0.75,0.4,random_293,translated_stop_word_removed_lemmas
1603,-0.1625315689121932,0.8125,0.4,random_293,stop_word_removed_lemmas
1604,-0.2125061167618636,0.73125,0.4,random_294,translated_nouns_adjs_verbs
1605,-0.166985514369879,0.80625,0.4,random_294,nouns_adjs_verbs
1606,-0.20076322268023636,0.7375,0.4,random_294,translated_stop_word_removed_lemmas
1607,-0.160405924692054,0.81875,0.4,random_294,stop_word_removed_lemmas
1608,-0.18048849971997674,0.74375,0.4,random_295,translated_nouns_adjs_verbs
1609,-0.15063305262205293,0.83125,0.4,random_295,nouns_adjs_verbs
1610,-0.1883030691780088,0.74375,0.4,random_295,translated_stop_word_removed_lemmas
1611,-0.15931734192154168,0.85,0.4,random_295,stop_word_removed_lemmas
1612,-0.1788533248781926,0.71875,0.45,random_296,translated_nouns_adjs_verbs
1613,-0.1996662427465455,0.8,0.45,random_296,nouns_adjs_verbs
1614,-0.1845045431982485,0.74375,0.45,random_296,translated_stop_word_removed_lemmas
1615,-0.1852430422126858,0.8125,0.45,random_296,stop_word_removed_lemmas
1616,-0.19499463615986729,0.70625,0.39,random_297,translated_nouns_adjs_verbs
1617,-0.1708432671258317,0.76875,0.39,random_297,nouns_adjs_verbs
1618,-0.1888090603492943,0.71875,0.39,random_297,translated_stop_word_removed_lemmas
1619,-0.17002928031806208,0.8125,0.39,random_297,stop_word_removed_lemmas
1620,-0.1815691711236383,0.725,0.4,random_298,translated_nouns_adjs_verbs
1621,-0.17880445421628355,0.78125,0.4,random_298,nouns_adjs_verbs
1622,-0.18795173086267597,0.75,0.4,random_298,translated_stop_word_removed_lemmas
1623,-0.168903037797324,0.8,0.4,random_298,stop_word_removed_lemmas
1624,-0.17639307454648234,0.69375,0.41,random_299,translated_nouns_adjs_verbs
1625,-0.16845535113573612,0.80625,0.41,random_299,nouns_adjs_verbs
1626,-0.19320881683531782,0.725,0.41,random_299,translated_stop_word_removed_lemmas
1627,-0.17896701605919224,0.83125,0.41,random_299,stop_word_removed_lemmas
1628,-0.18266084310877218,0.7125,0.38,random_300,translated_nouns_adjs_verbs
1629,-0.15493876179307836,0.78125,0.38,random_300,nouns_adjs_verbs
1630,-0.16832973184193156,0.725,0.38,random_300,translated_stop_word_removed_lemmas
1631,-0.143551325299,0.8125,0.38,random_300,stop_word_removed_lemmas
1632,-0.2098817674946307,0.71875,0.4,random_301,translated_nouns_adjs_verbs
1633,-0.1586793336514458,0.8,0.4,random_301,nouns_adjs_verbs
1634,-0.22233571888544196,0.75,0.4,random_301,translated_stop_word_removed_lemmas
1635,-0.15033698190121822,0.825,0.4,random_301,stop_word_removed_lemmas
1636,-0.22095881737087397,0.76875,0.41,random_302,translated_nouns_adjs_verbs
1637,-0.2083072404345107,0.825,0.41,random_302,nouns_adjs_verbs
1638,-0.2219631168630944,0.79375,0.41,random_302,translated_stop_word_removed_lemmas
1639,-0.17684300424965826,0.84375,0.41,random_302,stop_word_removed_lemmas
1640,-0.19209798799612532,0.75625,0.41,random_303,translated_nouns_adjs_verbs
1641,-0.16071979135915254,0.81875,0.41,random_303,nouns_adjs_verbs
1642,-0.16843813189960588,0.7875,0.41,random_303,translated_stop_word_removed_lemmas
1643,-0.13298700842190952,0.84375,0.41,random_303,stop_word_removed_lemmas
1644,-0.15801299128242774,0.66875,0.39,random_304,translated_nouns_adjs_verbs
1645,-0.16624645435384305,0.78125,0.39,random_304,nouns_adjs_verbs
1646,-0.172666218065055,0.69375,0.39,random_304,translated_stop_word_removed_lemmas
1647,-0.17332938922065189,0.81875,0.39,random_304,stop_word_removed_lemmas
1648,-0.20703950675371424,0.725,0.42,random_305,translated_nouns_adjs_verbs
1649,-0.1494751148620394,0.79375,0.42,random_305,nouns_adjs_verbs
1650,-0.19084353480741456,0.725,0.42,random_305,translated_stop_word_removed_lemmas
1651,-0.13961803641849613,0.8,0.42,random_305,stop_word_removed_lemmas
1652,-0.16397672962851711,0.71875,0.4,random_306,translated_nouns_adjs_verbs
1653,-0.14255801799243498,0.78125,0.4,random_306,nouns_adjs_verbs
1654,-0.16880218774036782,0.7625,0.4,random_306,translated_stop_word_removed_lemmas
1655,-0.1301890645030176,0.80625,0.4,random_306,stop_word_removed_lemmas
1656,-0.18640670683784527,0.71875,0.41,random_307,translated_nouns_adjs_verbs
1657,-0.16848863553797655,0.7625,0.41,random_307,nouns_adjs_verbs
1658,-0.1818025088723635,0.73125,0.41,random_307,translated_stop_word_removed_lemmas
1659,-0.15174164267470808,0.7875,0.41,random_307,stop_word_removed_lemmas
